,HC05,HC10,HC_start1,HC_start2,SA01,SA025,SA05,SA10,SA25,SA40,SA100,SA_exp,SA_lin,SA_init10,SA_init01
0,0.19437435351823032,0.38997048281548624,1.2797402170141585,0.9297318795064696,1.072474542714303,1.1204338352219105,0.22841883744037814,0.9885867928992871,0.19075748461888997,0.09563215846461554,0.3991873386661403,1.2681733530302108,1.5690745617228683,0.1262740873395704,1.0792343044906207
1,0.15442090129337657,0.2793007358759001,1.294946740976885,1.280913966850102,0.09310731496798624,0.17439692515102878,0.8173779493335074,0.5167034375579342,1.3253960362835246,0.1439566850580125,0.11874517839150757,0.8980121343308017,1.6957667932583522,0.12697542206260026,1.0996903052792735
2,1.2796932821768763,0.32026093893650537,1.3906822959744516,0.9584983764591953,1.102241973413161,0.10504468115264759,0.5411639717226513,1.3566243799746245,1.5759613577775164,0.4327492238099816,0.15896578145058538,1.4274913964552347,1.3617719381088298,1.3433771645795938,1.1067322403868247
3,0.21312145753243306,0.3348392481855087,1.0858080587536465,0.142133592067408,0.09898228233134365,0.14545607374669972,0.2034466695224968,0.16404195158526969,1.2488410781113348,0.2904079871723441,0.18491062872774722,0.6845053179211018,1.6030057020475796,1.106337455874336,1.106902429271567
4,0.1296330690520919,0.3122967523506917,1.5685168477494988,0.09334032994104065,1.1014118057944309,0.12459896676202192,1.5740987836973686,0.8138363300336422,1.377810181541828,1.0981847509884766,1.248821091706774,0.17826143631899516,1.1468632302192356,1.2556826144909676,1.0582048950286564
5,0.17924007623354102,0.486400812299395,0.7718019324548893,0.10290704936450143,1.102905217853353,0.19298532163994225,1.312039107264643,1.101840480606982,0.793229179057892,1.1038252290926178,0.8643347522550836,0.806437483168708,1.760371571917221,0.0900997922609188,1.0893885736266276
6,0.11828490466143235,0.21769756938901602,1.1073306828471132,1.4210591817038232,1.2093972513712585,0.11839509345821866,0.24361464244791903,0.6939814563922853,1.2676690571143951,0.0901480475922653,1.3366216417791166,1.4205022576370256,0.9377123733026623,0.12517043230857333,1.0740652746878463
7,0.290219940952303,0.35322758411575406,0.4063557102248278,0.19035534115313332,1.2080774384613975,0.26269025430696774,0.7064130671098021,0.9274333244677705,0.16616517444891593,0.12003150563699161,1.4116448783594595,1.364375803028965,1.4890092538190336,0.11890979218224235,1.1070005897112534
8,0.09070383400694244,0.14437690476464815,0.28650151816042463,0.22020033728817062,1.0777099819314355,0.38151476688946995,0.9699862893249424,0.5664603351667875,0.09483686686323964,0.43947694236409496,0.14080590935290807,0.2779594669253148,1.6535555375661326,1.1060648811598615,1.107507059219964
9,0.13381414201756028,0.30484950364034225,1.2924704580975417,0.565342701597683,1.208494070657114,1.3556191088917124,1.2623668148864153,0.972968430867386,0.2668887381147495,1.105314803469436,0.11071800785190866,1.346930629550787,1.7353807206380827,1.3303748307858316,1.1046422239058802
10,0.17470085833860569,0.19194464762631303,0.2642830064174967,0.10434362398848201,0.09940428865861818,0.11890086013480086,0.5819446491577934,0.7039325509572916,1.5635196726229879,0.10999789978461874,1.2532312050686656,1.5676776980782257,1.2860333856204627,1.3062581880116102,0.1982827922210355
11,0.11378519752987878,0.21024670834948128,0.09707307728184641,0.11205400505997232,1.2062067738523106,0.08018962227143575,0.8510100020953696,0.8229277898412707,0.10285903850424676,0.13561557131305566,1.0814660309224835,1.4228265255675892,1.2327654358432494,1.340886928697702,0.10826554627405949
12,0.20990964048442262,0.293407950932011,1.108994121549955,1.1035072189373905,1.5352114977016917,0.14177141027296458,0.10763065749585166,0.6662673348985667,0.153297449943401,0.713238234293992,0.3011398321815614,0.942635904437571,1.0151114385232982,0.21781135394773088,1.095869316456076
13,0.1480509172442412,0.22901219435003578,1.358006584786523,0.24976201764665204,1.1021677699589993,0.11736768852862212,0.325193543365494,0.34884777818719215,0.16767991557700113,0.14936127139449093,0.27027434602975375,1.219444028234651,1.2168197795324043,0.11550257922323723,1.0709179278156271
14,0.17207288649629038,0.21592154749579756,1.105036712732708,0.14778841808294624,1.0512740444622237,0.2492478782040275,0.8523738165664904,0.9759846677743558,0.12182382184097125,1.38978954481151,0.587140738083477,0.5932676156871202,1.4612283368680528,0.22958152278128696,0.14081553406458075
15,0.1614799407575568,0.4818693146131392,0.1162646740889989,0.13176506618924028,1.0643493625482106,0.11659505193937825,0.2433627873083244,0.8149120754286342,0.29389410472475974,0.5702330979878018,0.11961392864270406,0.5976672783860815,1.190404726585448,0.13055575362324773,0.2961769357636059
16,0.20039185239302146,0.374020751738234,0.09037408211331702,1.5016979485988355,1.0676575648063178,1.1062284859498,0.9265742453906247,0.8609134820006695,0.12711686489467103,0.1430278744162636,0.15315159757881244,0.8503960925105728,1.3729439319001249,0.6470202333577795,1.1035619632436113
17,0.1849446287246141,0.3418027562528214,1.4414437983864392,1.37435012013735,1.608373882178216,0.12453203317846727,1.3489026156029538,0.7109128988811562,1.2865693776247966,0.5231502273363234,1.3234238811415313,1.3968323059762426,1.4963780847679538,1.381602032941227,0.10932625276438294
18,0.18335035834637614,0.25090503468360204,1.1034599740704003,0.500539880561479,1.1057621926957792,0.8265806952650799,0.9655850555710861,0.28334682515136533,0.226994858069184,1.1038777214194109,1.4229494579170128,0.18141391617164823,1.6216292982181335,0.14461541987061005,1.1082960850789123
19,0.21068797230420233,0.33765145861487317,0.11039664431354407,1.5989283190223968,1.1024335608672757,0.22182663462680074,1.0570051432453256,0.2553648126761735,1.108072832664676,1.0808211173187656,1.3724917418957197,1.58352801168752,1.0896565233376632,0.15613919327238873,1.066170692212568
20,0.23267929021387387,0.2017164016587824,0.09809841170558574,0.09990737930864899,1.0714705186280964,0.12284339789824114,0.8021715650396526,0.818106951494691,1.102514815631862,0.10719112354774374,0.09639898491268638,1.3563582450055067,1.6771369725371992,0.11829896520921554,1.104513466205046
21,0.1630244203833126,0.2588319522037561,0.8155543335803751,0.1527543602258718,1.605528166096354,1.1071857318925566,0.18755601736989796,0.5949294568988297,1.330321868646471,0.09695188961185391,1.0942260864620574,0.934817379775462,1.1409604093908965,1.4772977980267572,1.106849748284564
22,0.22582303665024211,0.33197672774797665,0.37480762595945194,0.8589175469684851,1.0542450629215292,1.1056011140393927,0.8468882133122246,0.9668766775575974,1.4618986612147455,1.0520421311017447,0.167592886849512,0.40715425798177735,1.6841461440969803,0.25445774020091805,1.0530447416887139
23,0.12560479289590915,0.22123700532944063,0.6682604839034892,0.21426679911328322,0.08304772300409316,1.3678898729069036,0.21920234304818217,0.8407298695673867,0.10983596081933811,0.48192861890335414,0.09630639648785136,1.0949924516143272,1.6670121594957346,0.11781765797460643,1.335683068112781
24,0.22275287673262584,0.24028783306636806,1.5475412095771834,0.16016020408913906,1.1028191252047737,0.12200250569019454,0.7556021240782552,1.0748902963593103,0.2110481186345567,0.19913432642787177,0.12337953083708751,1.3609641257925815,0.9525921727296663,1.296663949783646,1.071153919010042
